address,postal,x,y,lat,lon
601B TAMPINES AVE 9,522601,39595.380017437,38105.269048512,1.3608827749542,103.937510784188
604A TAMPINES AVE 9,521604,39337.4720672229,38158.8404739667,1.36136735465848,103.935193332453
601D TAMPINES AVE 9,524601,39492.6819896717,38159.4650538098,1.36137294343434,103.936587995929
522A TAMPINES CTRL 7,521522,39693.4605734823,37760.9825987779,1.3577691377884,103.938391967692
110 TAMPINES ST 11,521110,40908.2328959974,36564.3371663522,1.34694662248116,103.949306963291
251 TAMPINES ST 21,520251,40776.0148971966,37206.6392780393,1.35275541922653,103.948119177521
295 TAMPINES ST 22,520295,41541.7362258919,36988.2961227428,1.35078046855695,103.954999561007
287 TAMPINES ST 22,520287,41458.3332507778,36810.6947026402,1.349174345716,103.954250054814
218 TAMPINES ST 24,520218,41239.7488293825,37392.4368746504,1.35443550096726,103.952286197035
420 TAMPINES ST 41,520420,40710.9271395663,37771.5913454629,1.35786466213391,103.947534562834
403 TAMPINES ST 41,520403,40419.7250126228,37732.5400166232,1.35751161946385,103.944917908671
408 TAMPINES ST 41,520408,40458.712203606,37872.6337447874,1.35877855850616,103.945268291852
434 TAMPINES ST 43,520434,41164.8123238701,37923.8950571865,1.3592418423449,103.951613078969
462 TAMPINES ST 44,520462,41554.1063573528,37898.6301593017,1.35901318117916,103.955111125309
463 TAMPINES ST 44,520463,41501.75839407,37924.1726448666,1.3592442016143,103.954640756718
492G TAMPINES ST 45,527492,41551.2051408459,38476.7419893462,1.36424140790743,103.95508531832
605B TAMPINES ST 61,522605,39337.4054473909,38269.8389211744,1.3623711834696,103.935192775972
605D TAMPINES ST 61,524605,39412.9934712518,38205.6064156927,1.36179025953788,103.935871959816
606C TAMPINES ST 61,523606,39594.9451875826,38216.8334767483,1.36189172236248,103.937506920261
829 TAMPINES ST 81,520829,39306.473807863,36815.7553884443,1.34922100236977,103.934914286623
898 TAMPINES ST 81,520898,39288.9750087038,36601.2577502094,1.3472811716457,103.934756968904
925 TAMPINES ST 91,520925,39980.406113876,36506.410299113,1.34642313830126,103.940969858247
167C SIMEI LANE,523167,42032.9934410304,36128.0387702361,1.3430003993356,103.959413407916
108 SIMEI ST 1,520108,41097.4987797895,36130.1087068375,1.34301954085884,103.951007442775
135 SIMEI ST 1,520135,41769.5047102468,36685.8261940368,1.34804494051864,103.95704606213
233 SIMEI ST 4,520233,41690.7630954301,36256.9650047347,1.34416651738392,103.956338326958
225 SIMEI ST 4,520225,41791.9814425437,36052.2254315037,1.34231488348319,103.957247740045
890B TAMPINES AVE 1,522890,39138.9866161263,36559.7179996241,1.34690555756363,103.933409216927
812 TAMPINES AVE 4,520812,39575.647077864,36565.0963781867,1.34695403231693,103.937332877241
861 TAMPINES AVE 5,520861,39569.9878729489,37461.8980229795,1.35506437613521,103.937282370562
869B TAMPINES AVE 8,522869,39061.0425929483,37438.7945315447,1.35485562982979,103.932709165692
601A TAMPINES AVE 9,521601,39519.8981433949,38091.6331705078,1.36075948651835,103.936832524812
496G TAMPINES AVE 9,523496,41050.0810775701,38097.3791537341,1.3608108179675,103.950582220408
523C TAMPINES CTRL 7,523523,39746.6519844001,37995.1354181357,1.35988670789408,103.938870018657
162 TAMPINES ST 12,521162,40667.0354455737,36891.4447495155,1.34990496411198,103.947139796649
247 TAMPINES ST 21,521247,40641.622113497,37154.1653394084,1.35228092171658,103.946911552645
257 TAMPINES ST 21,520257,40978.6144937119,37317.7903061546,1.35376054012844,103.949939708912
297 TAMPINES ST 22,520297,41518.6891237097,37029.1459146384,1.35114990913318,103.954792487016
272 TAMPINES ST 22,520272,41016.675090909,36809.0225176103,1.34915941831555,103.950281487099
292 TAMPINES ST 22,520292,41628.1101549463,36922.3009914961,1.35018359420823,103.955775653808
285 TAMPINES ST 22,520285,41298.7407361632,36903.1714441795,1.35001074194263,103.952816059954
284 TAMPINES ST 22,520284,41277.8367585689,36802.8901938424,1.34910384523476,103.952628180763
283 TAMPINES ST 22,520283,41302.9117853912,36750.446977213,1.34862955734174,103.952853471968
223 TAMPINES ST 24,521223,41341.9407764599,37497.3748845514,1.35538447535137,103.953204502396
352 TAMPINES ST 33,520352,42370.0411813874,37362.6144659203,1.35416527536518,103.962442566422
361 TAMPINES ST 34,520361,42384.8840557784,37570.3736640122,1.35604416362237,103.962576038477
367 TAMPINES ST 34,520367,42185.949397536,37855.1270456854,1.35861946074158,103.960788620104
370 TAMPINES ST 34,520370,42061.4726474462,37790.9197837021,1.3580388536739,103.959670086702
455 TAMPINES ST 42,520455,41420.8620317597,37715.1615024321,1.3573540201507,103.953913757097
488B TAMPINES ST 45,521488,41762.1471384969,38044.1615912784,1.36032921693367,103.956980572408
498M TAMPINES ST 45,529498,41846.812470139,38218.6027311999,1.36190675732795,103.95774142605
494H TAMPINES ST 45,528494,41540.8774021212,38415.0109813791,1.36368314068034,103.95499248871
605A TAMPINES ST 61,521605,39382.7803331213,38274.1120037753,1.36240981026353,103.935600500968
606B TAMPINES ST 61,522606,39583.239892384,38262.16165898,1.36230165817252,103.937401758053
606A TAMPINES ST 61,521606,39492.5602518413,38270.4766675904,1.36237689129671,103.936586944758
605C TAMPINES ST 61,523605,39378.5478398865,38214.6830878463,1.36187235882243,103.935562446566
606D TAMPINES ST 61,524606,39546.6755626937,38212.3530584592,1.36185122194834,103.937073184127
701 TAMPINES ST 71,520701,39516.1722454028,37584.3524480052,1.35617182936882,103.936798850032
741 TAMPINES ST 72,520741,39098.2581080403,38008.9374068342,1.36001177722698,103.933043781914
888 TAMPINES ST 81,520888,38876.4081041496,37001.7775734942,1.35090347766615,103.931049949489
894A TAMPINES ST 81,521894,38972.8756490741,36682.2653170917,1.34801389150921,103.931916653887
842B TAMPINES ST 82,522842,39529.7978928294,37048.4830397889,1.35132561986977,103.936921079502
842 TAMPINES ST 82,520842,39421.991143968,37094.1337576546,1.35173850943011,103.935952386296
837 TAMPINES ST 83,520837,39255.7553517511,37000.0610458702,1.35088781368026,103.934458619058
870A TAMPINES ST 86,521870,38954.5429366967,37574.9492448438,1.35608700205895,103.931752248401
929 TAMPINES ST 91,520929,39829.512284833,36502.9300560784,1.34639172413315,103.93961398508
910 TAMPINES ST 91,520910,39732.4713432249,36881.6349565294,1.34981662888398,103.938742161124
151 SIMEI ST 1,520151,41794.3125313092,36432.5977649093,1.34575482659138,103.957268859643
137 SIMEI ST 1,520137,41687.6442218516,36634.4215324651,1.34758009360405,103.956310473029
224 SIMEI ST 4,520224,41826.9340021005,36113.8071880434,1.34287178966991,103.95756183721
242 SIMEI ST 5,520242,41451.4720436931,36145.5360559952,1.34315890383485,103.954188106526
601C TAMPINES AVE 9,523601,39568.7694958001,38159.5416015405,1.36137360614437,103.937271692223
515A TAMPINES CTRL 7,521515,39692.4710222911,37672.1284203343,1.35696557399587,103.938383041261
518C TAMPINES CTRL 7,523518,39759.7980356244,37606.2393178344,1.35636967092522,103.938987991759
524A TAMPINES CTRL 7,521524,39750.9809114309,37825.3135962803,1.35835090076118,103.938908850193
298 TAMPINES ST 22,520298,41514.7093378706,37099.645950973,1.35178748673912,103.95475675786
216 TAMPINES ST 23,520216,41286.2499262504,37346.2731144596,1.35401799259079,103.952704018124
230C TAMPINES ST 24,526230,41146.3751264121,37502.1265039742,1.35542753409621,103.951447223791
230 TAMPINES ST 24,524230,41290.9794803141,37557.9620654136,1.35593242580821,103.952746609869
356 TAMPINES ST 33,520356,42260.1144629465,37388.6369411703,1.35440066551432,103.961454818751
450G TAMPINES ST 42,527450,41305.1091502057,37826.4626597445,1.35836063792521,103.95287369311
496C TAMPINES ST 43,526496,41026.9013108155,38245.7286560647,1.36215244534095,103.950373999808
497B TAMPINES ST 45,521497,41878.3303399757,37862.1364750862,1.3586829965139,103.958024469204
490A TAMPINES ST 45,520490,41738.9966106145,38231.3102296088,1.36202172926791,103.956772635992
710 TAMPINES ST 71,520710,39619.8547696071,37853.1161316503,1.35860238807564,103.937730607912
711 TAMPINES ST 71,520711,39542.5476453425,37834.2753711659,1.35843202933435,103.937035946114
723 TAMPINES ST 72,520723,39330.2306942623,37998.8620122913,1.35992057153678,103.935128203307
722 TAMPINES ST 72,520722,39411.5981474705,37995.7664147913,1.35989254496234,103.935859341782
887 TAMPINES ST 81,520887,38970.6102115652,36953.1986098103,1.35046411304959,103.931896396161
898A TAMPINES ST 81,521898,39303.4798199851,36549.5104247965,1.34681318250334,103.934887284051
840 TAMPINES ST 82,520840,39384.6540121175,37028.1924126167,1.35114217456369,103.935616863987
842G TAMPINES ST 82,527842,39551.0100590335,37131.5399307758,1.35207674741611,103.937111715862
876 TAMPINES ST 84,520876,38906.24143962,37241.9366202001,1.35307537657924,103.931318107592
871B TAMPINES ST 86,522871,38977.3017060654,37621.8860796057,1.35651147306916,103.931956767677
938 TAMPINES AVE 5,520938,40066.2347046677,36667.3202882558,1.34787831404331,103.941741144043
146 TAMPINES AVE 5,521146,40185.6092412779,36681.7034525108,1.34800834174247,103.942813802423
893 TAMPINES AVE 8,520893,38784.9787559174,36732.7887868527,1.34847087534367,103.930228303778
431 TAMPINES ST 41,520431,41066.6162349312,37961.8162097838,1.35958483033608,103.950730740317
495D TAMPINES ST 43,523495,41210.5819646446,38413.7460218035,1.36367184996528,103.952024565359
737 TAMPINES ST 72,520737,39205.419240809,37890.5744262394,1.35894130604965,103.934006650369
739 TAMPINES ST 72,520739,39116.7461859789,37922.2583462354,1.3592278769788,103.933209877161
454 TAMPINES ST 42,520454,41542.4605387421,37708.9978210311,1.3572982230676,103.955006394373
161 LOR 1 TOA PAYOH,310161,29300.4261506293,34746.480746774,1.33050932305378,103.845003635197
120 LOR 2 TOA PAYOH,310120,29362.6641473239,35700.3405374046,1.33913568992412,103.845562921008
126 LOR 1 TOA PAYOH,310126,29314.5802165149,35554.2671874482,1.33781465652998,103.84513085219
131B LOR 1 TOA PAYOH,312131,29059.9449617723,35608.6967707761,1.33830690836287,103.842842807207
98 LOR 1 TOA PAYOH,310098,29676.1831310736,35704.7751905024,1.33917577957921,103.848380074395
108 LOR 1 TOA PAYOH,310108,29555.4408448152,35967.5832851361,1.34155252910062,103.847295147125
115 LOR 1 TOA PAYOH,310115,29222.6949719125,35865.7285839338,1.34063140668544,103.844305221987
157 LOR 1 TOA PAYOH,310157,29361.0524679944,34936.6008536033,1.33222869925603,103.845548405014
173 LOR 1 TOA PAYOH,310173,29025.4630390937,34691.0678171925,1.33000819866672,103.842532936051
113 LOR 1 TOA PAYOH,310113,29256.1106443284,35937.816206282,1.34128334016832,103.844605484696
100 LOR 1 TOA PAYOH,310100,29699.0683298102,35747.7033335008,1.33956400517882,103.848585713817
96 LOR 3 TOA PAYOH,310096,29676.1513496907,35643.7693731561,1.33862406463359,103.848379785457
69 LOR 4 TOA PAYOH,310069,30157.7210242292,35152.468693193,1.33418088520743,103.852706937473
12 LOR 7 TOA PAYOH,310012,30704.0325538805,35436.1226811614,1.33674610724551,103.857615884177
20 LOR 7 TOA PAYOH,310020,30658.4118315866,35239.4207104687,1.3349672085704,103.857205938309
235 LOR 8 TOA PAYOH,310235,30650.9498352921,35679.7832795624,1.33894969177117,103.857138926344
120 POTONG PASIR AVE 1,350120,31346.4074903382,35293.2034669835,1.33545353246777,103.863387980398
116 POTONG PASIR AVE 1,350116,31260.1946474919,35444.9630208965,1.33682600128685,103.862613324599
143 POTONG PASIR AVE 2,350143,31655.8926901659,35011.6923917271,1.33290761070926,103.866168849371
25 TOA PAYOH EAST,310025,30633.463657883,35084.4894048106,1.33356606706026,103.856981751253
4 UPP ALJUNIED LANE,360004,33091.1920938082,35082.4634778555,1.33354743210386,103.879065838406
9 JOO SENG RD,360009,33144.0261911778,35237.3545573652,1.33494820274271,103.879540608882
258 KIM KEAT AVE,310258,30727.7289951164,35004.7805160377,1.33284519984898,103.85782877187
130B LOR 1 TOA PAYOH,312130,29039.1611783411,35505.9111171979,1.33737735210716,103.842656049195
131A LOR 1 TOA PAYOH,311131,29120.8543150537,35623.3996557426,1.33843987383953,103.843390114067
138A LOR 1A TOA PAYOH,311138,29352.6521642059,35432.2290380038,1.33671098513786,103.845472945511
139B LOR 1A TOA PAYOH,312139,29175.1693643313,35432.239934478,1.33671109109394,103.843878159336
122 LOR 2 TOA PAYOH,310122,29442.6001065103,35774.376328256,1.33980523961553,103.846281196306
146 LOR 2 TOA PAYOH,310146,29461.5416291123,35205.8949231282,1.33466409464552,103.846451369821
145 LOR 2 TOA PAYOH,310145,29429.4421902364,35266.297348218,1.33521035428159,103.846162940767
60 LOR 4 TOA PAYOH,310060,29940.6481859405,35389.8993838467,1.33632813877246,103.850756428954
10 LOR 7 TOA PAYOH,310010,30660.95461463,35482.4717722144,1.33716527577081,103.857228807914
221 LOR 8 TOA PAYOH,310221,30632.3435003413,36085.8269493394,1.34262180790845,103.856971772685
214 LOR 8 TOA PAYOH,310214,30342.876001277,35998.6801273208,1.34183370695987,103.854370726041
220 LOR 8 TOA PAYOH,310220,30574.8176536197,36085.2653571684,1.34261673404284,103.856454868244
121 POTONG PASIR AVE 1,350121,31592.2472927636,35327.1264610756,1.33576029177039,103.865596996588
139 POTONG PASIR AVE 3,350139,31649.3684868114,35052.4810120296,1.33327648926162,103.866110230586
261 TOA PAYOH EAST,310261,30439.3853160199,35077.609310504,1.33350386216852,103.855237846252
16 JOO SENG RD,360016,33233.6457561264,35406.4218891896,1.33647717186602,103.880345921024
139A LOR 1A TOA PAYOH,311139,29193.723941029,35384.3242936581,1.33627775831234,103.844044881122
147 LOR 2 TOA PAYOH,310147,29308.6664275881,35192.9278162234,1.33454683171677,103.845077697814
6 MARSILING DR,730006,21660.725011019,47082.6997474097,1.44207297644105,103.776353990531
206 MARSILING DR,730206,21328.6428847313,47451.4007765614,1.44540729578602,103.77336982144
202 MARSILING DR,730202,21528.386999662,47201.9289674293,1.44315121142693,103.775164777049
15 MARSILING LANE,730015,21861.5269919811,47066.3988945093,1.44192560223859,103.778158395764
180A MARSILING RD,731180,21856.103150907,46747.6782669537,1.43904320861563,103.778109726656
180B MARSILING RD,732180,21882.8155545769,46749.1580989454,1.43905659750822,103.778349763028
886A WOODLANDS DR 50,731886,23692.6465090755,46664.5220061764,1.43829151566128,103.794612853493
166 WOODLANDS ST 13,730166,21554.5901142387,46149.4894108996,1.43363334048141,103.775400477732
101 WOODLANDS ST 13,730101,22281.5391243668,46409.2509118989,1.43598268540185,103.781932747463
102 WOODLANDS ST 13,730102,22199.9474156676,46420.3394363951,1.43608294925148,103.781199565987
185B WOODLANDS ST 13,732185,21654.0440497771,46395.3132620975,1.43585650383199,103.776294109996
185C WOODLANDS ST 13,733185,21687.8923727525,46398.4676702879,1.43588503875867,103.776598268666
311 WOODLANDS ST 31,730311,21640.1720209634,45798.438006267,1.43045857968039,103.77616959046
31 MARSILING DR,730031,21214.3325450122,47183.6639342625,1.44298595480646,103.772342694658
201 MARSILING DR,730201,21558.6278935345,47152.0607692488,1.44270022874362,103.775436532502
5A MARSILING DR,732005,21532.3715678426,46862.8599008527,1.44008479628214,103.77520066007
349 WOODLANDS AVE 3,730349,22346.4776305696,46137.4074003752,1.43352424523671,103.782516336037
756 WOODLANDS AVE 4,730756,23555.6205924004,47493.9486326128,1.44579252601185,103.793381412902
617 WOODLANDS AVE 4,730617,23817.0629048049,46178.6416562013,1.43389740955882,103.795730926437
760 WOODLANDS AVE 6,730760,23907.3550848886,47607.9076215755,1.44682318326801,103.796542079788
693B WOODLANDS AVE 6,732693,24765.1816458916,46688.2292228155,1.43850605916385,103.804250612304
726 WOODLANDS CIRCLE,730726,24256.712844491,47326.309556134,1.44427656207237,103.799681444987
745 WOODLANDS CIRCLE,730745,23803.4571434446,47092.0761936735,1.4421581766394,103.795608530175
743 WOODLANDS CIRCLE,730743,23881.7148034694,47265.6849035081,1.443728242112,103.796311726423
764A WOODLANDS CIRCLE,731764,23933.5447907476,47473.9673139658,1.4456118798325,103.796777439778
748 WOODLANDS CIRCLE,730748,23781.8530068509,47443.3279118203,1.4453347657703,103.795414343244
782E WOODLANDS CRES,735782,24593.6196873831,47743.7228189018,1.44805153860282,103.802708834923
504 WOODLANDS DR 14,730504,23297.620597248,46077.4760359153,1.4329824226314,103.79106326286
526 WOODLANDS DR 14,730526,23487.3469478767,46067.9322076999,1.43289614274331,103.79276813435
510 WOODLANDS DR 14,730510,23012.0487692961,46052.9993163254,1.43276101501459,103.78849713537
574A WOODLANDS DR 16,731574,24012.6292812843,45757.8462792002,1.43009191759022,103.797488334456
575 WOODLANDS DR 16,730575,23984.7425403818,45878.9580467362,1.43118720442285,103.797237729001
588 WOODLANDS DR 16,730588,23696.09179259,45489.6939180214,1.42766679871283,103.794643990954
574B WOODLANDS DR 16,732574,23982.7491212422,45712.4327412546,1.42968120982977,103.79721983981
605 WOODLANDS DR 42,730605,23968.2855652226,46542.9721701127,1.43719230414699,103.797089753215
604 WOODLANDS DR 42,730604,23888.4264564477,46536.6697402745,1.4371352956954,103.796372143463
889A WOODLANDS DR 50,731889,23548.7913483065,46583.8961185683,1.43756234209627,103.793320189052
886C WOODLANDS DR 50,733886,23639.5527124051,46602.5948011372,1.43773146039956,103.794135764157
886B WOODLANDS DR 50,732886,23637.2972027948,46660.8279803712,1.43825809969323,103.794115487248
554 WOODLANDS DR 53,730554,23901.6235092236,45980.352129763,1.43210416367253,103.796490812112
786B WOODLANDS DR 60,732786,24369.3914977433,47482.3757901099,1.44568798307172,103.800693953752
786C WOODLANDS DR 60,733786,24411.112160068,47496.8266941123,1.44581867717204,103.80106885347
694A WOODLANDS DR 62,731694,24781.3243485754,46748.5786789339,1.43905183955493,103.804395663183
694C WOODLANDS DR 62,733694,24928.0546953855,46723.2431355752,1.43882273055925,103.80571417998
710 WOODLANDS DR 70,730710,24017.1756837787,46940.263822129,1.44078527209599,103.797529021789
712 WOODLANDS DR 70,730712,23984.3665514877,47064.3449394032,1.44190741181249,103.797234182141
682D WOODLANDS DR 73,734682,24818.1474695262,46959.6435343307,1.44096063753942,103.804726530731
684D WOODLANDS DR 73,734684,24793.8533264156,47003.5729724988,1.44135791662657,103.80450821919
688E WOODLANDS DR 75,735688,25176.3245628839,47275.2758287042,1.44381513960749,103.807945069315
668 WOODLANDS RING RD,730668,24103.87242088,46745.6020346116,1.43902483398516,103.798308103203
628A WOODLANDS RING RD,731628,24386.8162916815,46297.7624865714,1.43497477389557,103.800850684514
669 WOODLANDS RING RD,730669,24129.7068714136,46676.2445541266,1.43839759376345,103.798540260206
784A WOODLANDS RISE,731784,24864.9902313948,47442.4940591361,1.44532736724064,103.805147404832
785D WOODLANDS RISE,734785,24914.521486382,47470.748707382,1.44558289750663,103.80559248917
785B WOODLANDS RISE,732785,24896.6278413758,47546.6648664549,1.44626945362345,103.805431688626
183A WOODLANDS ST 13,731183,21777.8972491343,46346.5468185227,1.43541550566116,103.777407059508
160 WOODLANDS ST 13,730160,21501.2937642215,46116.3120383192,1.43333328424957,103.774921567416
183C WOODLANDS ST 13,733183,21702.187578246,46262.6636115815,1.43465687984813,103.776726754884
108 WOODLANDS ST 13,730108,22241.9254769254,46545.9669752251,1.43721908735525,103.781576753293
182B WOODLANDS ST 13,732182,21661.3804339385,46345.407985637,1.43540518046772,103.776360045557
436 WOODLANDS ST 41,730436,21495.7967654308,45373.5757321715,1.42661624805888,103.774872341652
426 WOODLANDS ST 41,730426,21318.9488365138,45428.554800475,1.42711341742034,103.773283188353
843 WOODLANDS ST 82,730843,23519.3047325891,47201.6734753791,1.44314929042286,103.79305512541
875 WOODLANDS ST 82,730875,23136.1004963582,47133.4910888262,1.44253260985689,103.789611670953
855 WOODLANDS ST 83,730855,23499.2208054774,46866.3827309404,1.44011704008155,103.792874705131
118 MARSILING RISE,730118,22108.9081612099,46685.8702572361,1.43848429382173,103.780381436251
370 WOODLANDS AVE 1,730370,22888.5885997079,46028.8621429782,1.43254270511027,103.787387733968
614 WOODLANDS AVE 4,730614,23892.9007606041,46240.3368571438,1.43445536966004,103.79641239237
723 WOODLANDS AVE 6,730723,24177.302488842,47447.4967817534,1.44537252441166,103.798967848103
722 WOODLANDS AVE 6,730722,24225.8980393801,47466.9469578229,1.44554843131894,103.799404524681
721 WOODLANDS CIRCLE,730721,24337.1874224478,47306.4527599718,1.44409699510211,103.80040459108
752 WOODLANDS CIRCLE,730752,23725.5715980111,47473.1757456549,1.44560469012994,103.794908594493
779 WOODLANDS CRES,730779,24323.569584161,47684.0807860997,1.44751212351612,103.800282171983
502 WOODLANDS DR 14,730502,23378.5445639594,46099.3313665055,1.43318008766271,103.791790437361
511 WOODLANDS DR 14,730511,23029.5045879176,46129.5104531553,1.43345295690823,103.788653978912
587 WOODLANDS DR 16,730587,23767.8567582322,45575.9169309083,1.42844657911529,103.795288852487
576 WOODLANDS DR 16,730576,23941.7347017815,45801.2141251974,1.43048411051898,103.796851274445
892B WOODLANDS DR 50,731892,23142.9786837818,46586.9196177311,1.43758961828961,103.789673572257
778 WOODLANDS DR 60,730778,24267.0736661218,47658.6518660113,1.44728214613521,103.799774503062
711 WOODLANDS DR 70,730711,24000.4101870619,46988.6620556805,1.44122296569404,103.797378360624
672 WOODLANDS DR 71,730672,24258.0523541104,46794.6538750045,1.43946846195276,103.799693552384
795 WOODLANDS DR 72,730795,24753.5719672525,47165.2821574826,1.44282035100621,103.804146233239
685B WOODLANDS DR 73,732685,24975.0184383849,47000.8629588448,1.44133342839662,103.806136164821
686C WOODLANDS DR 73,733686,25056.6882990189,47090.5829529632,1.44214483209286,103.806870038855
687C WOODLANDS DR 75,733687,25001.313386024,47053.4467097223,1.44180897954114,103.806372444994
688A WOODLANDS DR 75,731688,25093.1570121488,47165.8141475655,1.44282519946342,103.807197738189
689C WOODLANDS DR 75,733689,25227.6306113638,47385.5081932452,1.44481204614487,103.808406093876
630 WOODLANDS RING RD,730630,24459.1957881972,46256.0334097482,1.43459740049636,103.801501088314
661 WOODLANDS RING RD,730661,24162.3520420361,46340.3313183356,1.43535972120665,103.798833654103
785C WOODLANDS RISE,733785,24944.4628482871,47507.9723040238,1.44591953745344,103.805861537979
168 WOODLANDS ST 11,730168,21703.3955734763,46074.9590109251,1.43295934850925,103.776737651554
184A WOODLANDS ST 13,731184,21742.3278583363,46423.9715641718,1.43611569878667,103.777087417647
165 WOODLANDS ST 13,730165,21501.8468510881,46076.3730100524,1.43297209045375,103.774926546572
183B WOODLANDS ST 13,732183,21748.488149723,46313.7401984762,1.4351188080972,103.777142798069
173 WOODLANDS ST 13,730173,21822.4482403481,46075.8277020566,1.43296723097781,103.777807451472
344 WOODLANDS ST 32,730344,22117.0843911162,45976.904303737,1.43207266699216,103.780455054811
124 MARSILING RISE,730124,21998.3180593699,46723.9534040801,1.43882868042269,103.779387669726
342 WOODLANDS AVE 1,730342,22190.2438330352,45964.1357245389,1.43195720779723,103.781112463558
658 WOODLANDS RING RD,730658,24247.8103343165,46482.0862745177,1.43664171298146,103.79960155942
636 WOODLANDS RING RD,730636,24592.759652894,46506.7407277077,1.43686472282189,103.802701256247
302 WOODLANDS ST 31,730302,21446.4100097986,45914.8305108547,1.43151114650567,103.774428431771
835 WOODLANDS ST 83,730835,23296.6644316427,46904.4689045846,1.4404614442909,103.791054533322
675A YISHUN AVE 4,761675,29087.6093237977,44582.008178696,1.4194583236401,103.843091718209
675D YISHUN AVE 4,764675,29044.3646079572,44612.8862136249,1.41973757505546,103.842703126999
462D YISHUN AVE 6,764462,29963.1735286191,45530.8046804741,1.42803884912514,103.850959508396
676A YISHUN RING RD,761676,29113.892860407,44802.5057788063,1.42145242328288,103.84332790779
469A YISHUN ST 43,761469,30121.8935080674,45160.9575541168,1.42469407414992,103.852385726656
345 YISHUN AVE 11,760345,29196.5803003851,45579.1289693415,1.42847591927493,103.844070961331
424C YISHUN AVE 11,763424,29762.3617710974,45002.2397236954,1.42325871209596,103.849154996435
506B YISHUN AVE 4,762506,28819.0909016244,44179.5547458082,1.41581868901228,103.840678829265
673A YISHUN AVE 4,761673,28966.016779609,44641.8108134214,1.41999916145463,103.841999102785
673C YISHUN AVE 4,763673,28989.099446672,44757.8903167881,1.42104894176938,103.842206525185
742 YISHUN AVE 5,760742,27976.7264676914,45716.6988016833,1.42972007631008,103.833109444064
706 YISHUN AVE 5,760706,27509.2798040872,45622.3616385236,1.42886692085513,103.828909001953
709 YISHUN AVE 5,760709,27378.6784485644,45589.4195692502,1.4285690021208,103.827735428264
704 YISHUN AVE 5,760704,27506.1195239071,45662.9744321089,1.42923420821389,103.828880603195
462B YISHUN AVE 6,762462,29882.5414966112,45430.7754111011,1.42713422609837,103.850234948425
399 YISHUN AVE 6,760399,29531.9132989282,45474.132693572,1.42752635479796,103.847084233387
284 YISHUN AVE 6,760284,28613.165943346,46820.0742292535,1.43969859742694,103.838828469463
107 YISHUN RING RD,760107,27358.61437725,45993.2779511362,1.4322213507358,103.827555124846
806 YISHUN RING RD,760806,27754.3683854248,44334.6762252096,1.41722156235213,103.83111136151
126 YISHUN ST 11,760126,27647.2483565789,46137.8673526552,1.43352897004069,103.830148771039
133 YISHUN ST 11,760133,27717.9519148357,46030.4328394569,1.43255737199893,103.830784110499
123 YISHUN ST 11,760123,27828.704586016,46249.3148859385,1.43453686287322,103.831779326315
215 YISHUN ST 21,760215,28259.5775065869,45958.5361475497,1.4319071645891,103.835651126348
218 YISHUN ST 21,760218,28324.8943928536,46075.7184951715,1.43296691864933,103.836238061311
233 YISHUN ST 21,760233,28538.7303426964,46294.8691397402,1.43494883445469,103.83815958338
266 YISHUN ST 22,760266,28612.7500612494,46522.0628048163,1.43700349013967,103.838824725916
263 YISHUN ST 22,760263,28644.6223389078,46429.1235684846,1.43616298065236,103.839111126816
270 YISHUN ST 22,760270,28741.5874592168,46568.2673359811,1.43742134407842,103.839982454823
468A YISHUN ST 43,761468,30061.5664805239,45230.5993417725,1.42532389372284,103.851843638346
513C YISHUN ST 51,763513,29166.5939602563,44134.1226535887,1.41540780549145,103.84380144741
716 YISHUN ST 71,760716,27353.8766508307,45319.1619184632,1.42612488910141,103.827512567263
744 YISHUN ST 72,760744,28081.2834339449,45667.7320143245,1.42927723829755,103.834048985675
427 YISHUN AVE 11,760427,29644.040560321,44870.6942189578,1.42206906919871,103.848091765572
430B YISHUN AVE 11,762430,29702.0086828209,44751.0555941891,1.42098709730833,103.848612654306
443 YISHUN AVE 11,760443,29296.967791345,45063.1978992354,1.42381002085379,103.844973012516
458 YISHUN AVE 11,760458,29434.3803209756,44715.6942957789,1.42066731724757,103.846207771514
790 YISHUN AVE 2,760790,28052.9645873066,44641.907852577,1.42000005533967,103.83379451266
776 YISHUN AVE 2,760776,28069.6069538658,44924.9015444797,1.42255934806557,103.833944059873
508B YISHUN AVE 4,762508,28725.7346027447,44010.6345466506,1.41429103817707,103.839839936719
672B YISHUN AVE 4,762672,28946.5226241602,44486.0820371956,1.41859080728129,103.841823925238
509C YISHUN AVE 4,763509,28789.9493711889,44012.0044150595,1.41430342507305,103.840416962438
674A YISHUN AVE 4,761674,29090.0892705079,44713.0033812225,1.42064299685012,103.843114007721
674B YISHUN AVE 4,762674,29090.4286048738,44760.5010211878,1.42107254833692,103.843117058752
508A YISHUN AVE 4,761508,28693.6466051666,44064.9150601588,1.41478193236176,103.839551599391
675C YISHUN AVE 4,763675,28986.29496664,44578.662204437,1.41942806754236,103.84218131825
506A YISHUN AVE 4,761506,28745.2033028202,44192.008477442,1.41593131808966,103.840014884657
711 YISHUN AVE 5,760711,27313.1957240151,45526.6353565194,1.42800120289187,103.827147006794
462A YISHUN AVE 6,761462,29870.0766566284,45486.4241888113,1.42763749432623,103.850122944006
390 YISHUN AVE 6,760390,29678.7673509875,45660.6114408877,1.42921279276692,103.848403863548
